Date,Close,Volume,Open,High,Low
11/19/2012, $80.8185, 205441312, $77.2443, $81.0714, $77.1257
11/16/2012, $75.3825, 316194785, $75.0285, $75.7143, $72.25
11/15/2012, $75.0885, 197157859, $76.79, $77.0714, $74.66
11/14/2012, $76.6971, 119026076, $77.9285, $78.2071, $76.5971
11/13/2012, $77.5568, 133201920, $76.9871, $78.64, $76.6228
11/12/2012, $77.5471, 128801509, $79.1643, $79.2143, $76.95
11/09/2012, $78.1514, 232298080, $77.2028, $79.2685, $76.2457
11/08/2012, $76.8214, 263467059, $80.09, $80.3185, $76.47
11/07/2012, $79.7145, 198152419, $81.9764, $82.0771, $79.3928
11/06/2012, $83.2642, 93580438, $84.3185, $84.3914, $82.87
11/05/2012, $83.5173, 132221850, $83.3593, $83.9671, $82.5143
11/02/2012, $82.4, 149722555, $85.1271, $85.2785, $82.1071
11/01/2012, $85.22, 90287637, $85.46, $86.1428, $84.8814
10/31/2012, $85.0457, 127361118, $84.9828, $85.9943, $83.9571
10/26/2012, $86.2857, 254608276, $87.0614, $87.7143, $84.4285
10/25/2012, $87.0768, 159313328, $88.5714, $88.8571, $86.5071
10/24/2012, $88.1185, 139246492, $88.7771, $89.5071, $87.2343
10/23/2012, $87.6222, 176497913, $90.1428, $90.5571, $87.3857
10/22/2012, $90.5757, 136374671, $87.4885, $90.7685, $87.2514
10/19/2012, $87.12, 185618286, $90.15, $90.2528, $87.0885
10/18/2012, $90.3771, 119025656, $91.37, $91.7228, $90
10/17/2012, $92.0876, 97195099, $92.6957, $93.2557, $92
10/16/2012, $92.8275, 137208791, $90.7671, $92.9, $90.1428
10/15/2012, $90.68, 107948432, $90.3357, $90.7328, $89.1214
10/12/2012, $89.9591, 114883754, $89.9371, $90.7685, $89.3285
10/11/2012, $89.7285, 136341211, $92.3571, $92.4571, $89.7285
10/10/2012, $91.5585, 127322338, $91.3914, $92.14, $91
10/09/2012, $90.8357, 209390853, $91.2357, $91.4985, $89.0785
10/08/2012, $91.1671, 159189568, $92.4114, $92.5085, $90.8728
10/05/2012, $93.2271, 148189554, $95.0285, $95.1428, $93.04
10/04/2012, $95.2571, 92516018, $95.8928, $96.3214, $95.0785
10/03/2012, $95.9214, 105850532, $94.98, $95.98, $94.6614
10/02/2012, $94.4728, 156293037, $94.5443, $95.1928, $92.95
10/01/2012, $94.1985, 135694481, $95.88, $96.6785, $93.7857
09/28/2012, $95.3007, 133569490, $96.9643, $97.3014, $95.25
09/27/2012, $97.3314, 148037514, $94.8985, $97.4528, $94.3357
09/26/2012, $95.0257, 144088393, $95.5343, $96.0985, $94.4571
09/25/2012, $96.22, 129376629, $98.3228, $98.9685, $96.1428
09/24/2012, $98.6843, 159435968, $98.1228, $99.3028, $97.5714
09/21/2012, $100.0135, 142582763, $100.3443, $100.7243, $99.9088
09/20/2012, $99.8143, 83949835, $99.88, $100.0085, $99.0885
09/19/2012, $100.3, 81575714, $100.0371, $100.57, $99.9385
09/18/2012, $100.2728, 93139368, $99.9828, $100.3328, $99.4885
09/17/2012, $99.9687, 98918360, $99.9071, $99.9714, $99.23
09/14/2012, $98.7543, 149877325, $98.565, $99.5685, $98.27
09/13/2012, $97.5685, 149262095, $96.7671, $97.9285, $96.3957
09/12/2012, $95.6843, 177589913, $95.2643, $95.7, $93.7143
09/11/2012, $94.37, 125760918, $95.0157, $95.7285, $93.7857
09/10/2012, $94.6771, 121551956, $97.2071, $97.6128, $94.5857
09/07/2012, $97.2057, 82228185, $96.8643, $97.4971, $96.5385
09/06/2012, $96.61, 97738999, $96.1671, $96.8985, $95.8285
09/05/2012, $95.7471, 83949835, $96.51, $96.6214, $95.6571
09/04/2012, $96.4243, 91805028, $95.1085, $96.4485, $94.9285
08/31/2012, $95.0343, 84463495, $95.3214, $95.5143, $93.8928
08/30/2012, $94.8383, 75514273, $95.8057, $95.9363, $94.6933
08/29/2012, $96.2094, 50544551, $96.4643, $96.81, $96.0857
08/28/2012, $96.4, 66709096, $96.4253, $96.5857, $95.8104
08/27/2012, $96.5257, 106575802, $97.1414, $97.2671, $96.22
08/24/2012, $94.746, 107074132, $94.2157, $95.64, $93.65
08/23/2012, $94.6614, 104855271, $95.1585, $95.7, $94.45
08/22/2012, $95.5528, 140900172, $93.4885, $95.5714, $92.5871
08/21/2012, $93.7231, 202792581, $95.8314, $96.4114, $92.9043
08/20/2012, $95.0214, 152992536, $92.8585, $95.0214, $92.8428
08/17/2012, $92.5871, 110457373, $91.4285, $92.5985, $91.2585
08/16/2012, $90.9057, 63601368, $90.1728, $90.9657, $90.0714
08/15/2012, $90.1185, 64307325, $90.1857, $90.5714, $89.6785
08/14/2012, $90.2414, 84939075, $90.2671, $91.23, $90.03
08/13/2012, $90, 69562052, $89.0557, $90, $89.0357
08/10/2012, $88.8143, 48726623, $88.3871, $88.8228, $88.3857
08/09/2012, $88.6757, 55081834, $88.2643, $88.8185, $88.2571
08/08/2012, $88.5514, 60970746, $88.4843, $89.1257, $88.1571
08/07/2012, $88.702, 72558872, $88.9671, $89.2857, $88.2914
08/06/2012, $88.9357, 75488233, $88.1843, $89.2668, $87.8943
08/03/2012, $87.9571, 86083296, $87.6614, $88.2828, $87.3657
08/02/2012, $86.8271, 83023385, $86.12, $87.2414, $85.75
08/01/2012, $86.6871, 96002719, $87.9864, $88.0571, $86.1428
07/31/2012, $87.2514, 115373055, $86.1757, $87.3857, $86.1028
07/30/2012, $85.0043, 94626868, $84.4171, $85.6343, $83.9743
07/27/2012, $83.5943, 100956620, $82.1443, $83.69, $81.6557
07/26/2012, $82.1257, 101611050, $82.8228, $82.9143, $81.48
07/25/2012, $82.1385, 219211506, $82.0657, $82.9714, $81.4285
07/24/2012, $85.8457, 137351661, $86.7685, $87.0971, $85.5014
07/23/2012, $86.2614, 121642186, $84.9143, $86.5571, $83.9585
07/20/2012, $86.3285, 99227200, $87.5757, $87.7771, $86.2428
07/19/2012, $87.76, 108981913, $87.3257, $87.9071, $86.5714
07/18/2012, $86.6085, 62685509, $86.6557, $86.9057, $86.2228
07/17/2012, $86.7057, 73378782, $87.2557, $87.3571, $86.1643
07/16/2012, $86.7014, 75263813, $86.4457, $87.3743, $86.4314
07/13/2012, $86.4243, 77827633, $86.1357, $86.7414, $85.7143
07/12/2012, $85.5571, 106873442, $85.7485, $86.21, $84.6685
07/11/2012, $86.3471, 117068665, $86.5885, $86.8085, $85.3171
07/10/2012, $86.8871, 127763688, $88.2814, $88.5528, $86.4728
07/09/2012, $87.6985, 94701768, $86.4714, $87.7, $86.3014
07/06/2012, $86.5543, 104693151, $86.7271, $86.92, $85.94
07/05/2012, $87.1343, 120978516, $85.7943, $87.7628, $85.6643
07/03/2012, $85.63, 60428183, $84.9828, $85.7143, $84.8571
07/02/2012, $84.6457, 99806940, $83.5328, $84.7814, $83.3714
06/29/2012, $83.4285, 105131912, $82.5714, $83.4285, $82.0357
06/28/2012, $81.2928, 70572061, $81.6671, $82, $80.8014
06/27/2012, $82.0714, 50737114, $82.1428, $82.3914, $81.7028
06/26/2012, $81.7178, 69124972, $81.6185, $82.07, $81.0471
06/25/2012, $81.5378, 75963043, $82.4714, $82.8285, $81.4814
06/22/2012, $83.1571, 70792001, $82.72, $83.17, $82.2028
06/21/2012, $82.5243, 81511944, $83.6343, $84.0314, $82.4914
06/20/2012, $83.6773, 89706357, $84.03, $84.1785, $82.9714
06/19/2012, $83.9157, 90239127, $83.3428, $84.2857, $83.3
06/18/2012, $83.6828, 109922713, $81.5657, $83.9843, $81.4814
06/15/2012, $82.0185, 83596545, $81.5714, $82.0885, $81.3643
06/14/2012, $81.6471, 86325986, $81.6057, $81.9285, $81.0371
06/13/2012, $81.7371, 73380042, $82.0743, $82.64, $81.4828
06/12/2012, $82.3085, 108784723, $82.0657, $82.3743, $80.9571
06/11/2012, $81.5957, 147605824, $83.96, $84.0714, $81.5185
06/08/2012, $82.9028, 86587996, $81.6571, $82.9405, $81.2857
06/07/2012, $81.6743, 94916808, $82.47, $82.4743, $81.5
06/06/2012, $81.6371, 100135800, $81.11, $81.9785, $80.7857
06/05/2012, $80.4043, 96944429, $80.1814, $80.9243, $79.7614
06/04/2012, $80.6128, 138991972, $80.2143, $81.0714, $78.3571
06/01/2012, $80.1414, 130080689, $81.3085, $81.8071, $80.0743
05/31/2012, $82.5328, 122817347, $82.9628, $83.0714, $81.6371
05/30/2012, $82.7385, 132188320, $81.3143, $82.8557, $80.9371
05/29/2012, $81.7528, 94973228, $81.5571, $82, $80.7585
05/25/2012, $80.3271, 81958125, $80.6557, $80.8357, $79.7817
05/24/2012, $80.76, 123856147, $82.2671, $82.3571, $80.1757
05/23/2012, $81.5085, 145594164, $79.6428, $81.8285, $79.0328
05/22/2012, $79.5671, 173417772, $81.3643, $81.9828, $78.94
05/21/2012, $80.1828, 157250007, $76.3571, $80.22, $76.2928
05/18/2012, $75.7685, 182773345, $76.28, $77.63, $74.5971
05/17/2012, $75.7314, 178603164, $77.9014, $78.2143, $75.7314
05/16/2012, $78.0107, 139914782, $79.15, $79.5557, $77.2914
05/15/2012, $79.0243, 118859546, $80.2071, $80.46, $78.8214
05/14/2012, $79.7457, 87975396, $80.3671, $81.0728, $79.6571
05/11/2012, $80.9585, 99653570, $80.7143, $82.0671, $80.6214
05/10/2012, $81.5028, 83026395, $82.0828, $82.2685, $81.2058
05/09/2012, $81.3114, 120022806, $80.5285, $81.9968, $80.1214
05/08/2012, $81.1685, 124080357, $81.3685, $81.6428, $79.8185
05/07/2012, $81.3543, 114959564, $80.2143, $81.8243, $80.1757
05/04/2012, $80.75, 132304520, $82.44, $82.6228, $80.7385
05/03/2012, $83.1171, 97380669, $84.3571, $84.4857, $82.9
05/02/2012, $83.7114, 106750312, $82.8914, $83.9142, $82.6943
05/01/2012, $83.1614, 152492176, $83.5571, $85.2514, $83.0328
04/30/2012, $83.4257, 126321688, $85.4, $85.4857, $83.2857
04/27/2012, $86.1428, 101533910, $86.4385, $86.5971, $85.7857
04/26/2012, $86.8143, 133588810, $87.7528, $87.8128, $86.0185
04/25/2012, $87.1428, 225862488, $87.9478, $88.2857, $86.5714
04/24/2012, $80.04, 263552249, $80.3728, $81.0985, $79.2857
04/23/2012, $81.6714, 241398292, $81.5157, $82.3814, $79.5171
04/20/2012, $81.8543, 257480867, $84.4828, $84.9457, $81.4885
04/19/2012, $83.92, 208302982, $85.7457, $86.3903, $83.5028
04/18/2012, $86.9057, 238277411, $87.6743, $88.6071, $86.1014
04/17/2012, $87.1, 255328647, $82.7057, $87.1428, $81.7014
04/16/2012, $82.8757, 262356159, $87.1514, $87.1828, $82.6071
04/13/2012, $86.4614, 214640084, $89.1585, $89.2428, $86.2157
04/12/2012, $88.9671, 153188746, $89.2857, $90.19, $88.6428
04/11/2012, $89.4571, 173844142, $90.8857, $90.9814, $89.0489
04/10/2012, $89.7771, 221909237, $91.4185, $92, $89.4285
04/09/2012, $90.89, 149052655, $89.4471, $91.4057, $89.3285
04/05/2012, $90.5257, 159997578, $89.5685, $90.6657, $89.0571
04/04/2012, $89.1871, 142980433, $89.1928, $89.4085, $88.1428
04/03/2012, $89.9028, 208117692, $89.6143, $90.3157, $88.93
04/02/2012, $88.3757, 149091365, $85.9757, $88.3957, $85.7685
03/30/2012, $85.65, 182067395, $86.9671, $87.2228, $85.42
03/29/2012, $87.1228, 151111705, $87.54, $88.08, $86.7471
03/28/2012, $88.2314, 163667329, $88.34, $88.7785, $87.1871
03/27/2012, $87.7828, 151353625, $86.5971, $88.04, $86.58
03/26/2012, $86.7114, 148719035, $85.6843, $86.7357, $85.0371
03/23/2012, $85.15, 107403062, $85.7843, $85.9714, $84.9144
03/22/2012, $85.62, 155867437, $85.3971, $86.3571, $85.0757
03/21/2012, $86.0714, 160447118, $86.1057, $87.0928, $85.9157
03/20/2012, $86.5657, 203497481, $85.6443, $86.7, $83.1428
03/19/2012, $85.8714, 224435817, $85.4814, $85.9671, $84.15
